code,version,date,partie,sous_partie,livre,titre,chapitre,article,type
code_de_la_santé_publique,3138bd9,1986-01-18,Réglementaire,5,2,3,4,R5234-5,inversion R5237-4
code_de_la_santé_publique,47decdb,1987-01-28,Législative,NA,4,1,1,L411,inversion L470
code_de_la_santé_publique,3638c07,1987-09-24,Réglementaire,5,0,4,8,R5048,inversion R5049
code_de_la_santé_publique,3638c07,1987-09-24,Réglementaire,5,0,5,0,R5050-1,inversion R5051
code_de_la_santé_publique,3638c07,1987-09-24,Réglementaire,5,0,4,5,R5045-1,inversion R5046
code_de_la_santé_publique,3638c07,1987-09-24,Réglementaire,5,0,4,5,R5045-2,inversion R5046-1
code_de_la_santé_publique,3638c07,1987-09-24,Réglementaire,5,0,4,5,R5045-3,inversion R5046-2
code_de_la_santé_publique,3638c07,1987-09-24,Réglementaire,5,0,5,3,R5053,inversion R5055-3
code_de_la_santé_publique,3638c07,1987-09-24,Réglementaire,5,0,5,2,R5052,inversion R5053
code_de_la_santé_publique,d069417,1988-05-03,Réglementaire,5,0,1,6,R5016,inversion R*5019
code_de_la_santé_publique,c2d46dd,1988-05-04,Réglementaire,5,1,2,5,R5125,inversion R5126
code_de_la_santé_publique,c2d46dd,1988-05-04,Réglementaire,5,1,3,6,R5136-1,inversion R5137
code_de_la_santé_publique,1b8d743,1988-05-08,Réglementaire,5,1,1,8,R5118,inversion R5119
code_de_la_santé_publique,1b8d743,1988-05-08,Réglementaire,5,1,3,3,R5133,inversion R5135
code_de_la_santé_publique,1b8d743,1988-05-08,Réglementaire,5,1,3,3,R5133-1,inversion R5135-1
code_de_la_santé_publique,1b8d743,1988-05-08,Réglementaire,5,1,3,6,R5136-2,inversion R5139-1
code_de_la_santé_publique,1b8d743,1988-05-08,Réglementaire,5,1,4,0,R5140-1,inversion R5141-1
code_de_la_santé_publique,1b8d743,1988-05-08,Réglementaire,5,2,0,4,R5204,inversion R5208
code_de_la_santé_publique,c5a66aa,1988-12-31,Réglementaire,5,1,2,3,R5123,inversion R5127
code_de_la_santé_publique,c5a66aa,1988-12-31,Réglementaire,5,1,5,5,R5155,inversion R5157
code_de_la_santé_publique,c5a66aa,1988-12-31,Réglementaire,5,1,5,3,R5153,inversion R5155
code_de_la_santé_publique,c5a66aa,1988-12-31,Réglementaire,5,1,6,8,R5168,inversion R5169
code_de_la_santé_publique,c5a66aa,1988-12-31,Réglementaire,5,1,7,3,R5173,inversion R5177
code_de_la_santé_publique,c5a66aa,1988-12-31,Réglementaire,5,1,7,6,R5176,inversion R5179
code_de_la_santé_publique,c5a66aa,1988-12-31,Réglementaire,5,1,7,5,R5175,inversion R5176
code_de_la_santé_publique,c5a66aa,1988-12-31,Réglementaire,5,1,8,1,R5181,inversion R5182
code_de_la_santé_publique,c5a66aa,1988-12-31,Réglementaire,5,1,9,6,R5196,inversion R5198
code_de_la_santé_publique,c5a66aa,1988-12-31,Réglementaire,5,1,9,4,R5194,inversion R5196
code_de_la_santé_publique,c5a66aa,1988-12-31,Réglementaire,5,1,9,7,R5197,inversion R5199
code_de_la_santé_publique,c5a66aa,1988-12-31,Réglementaire,5,1,9,5,R5195,inversion R5197
code_de_la_santé_publique,c5a66aa,1988-12-31,Réglementaire,5,1,9,0,R5190,inversion R5191
code_de_la_santé_publique,c5a66aa,1988-12-31,Réglementaire,5,2,1,1,R5211,inversion R5217
code_de_la_santé_publique,c5a66aa,1988-12-31,Réglementaire,5,2,0,6,R5206,inversion R5213
code_de_la_santé_publique,c5a66aa,1988-12-31,Réglementaire,5,2,0,5,R5205,inversion R5208
code_de_la_santé_publique,c5a66aa,1988-12-31,Réglementaire,5,2,2,1,R5221,inversion R5222
code_de_la_santé_publique,a2b504b,1989-03-03,Réglementaire,5,0,1,4,R5014-1,inversion R*5015-64
code_de_la_santé_publique,9b7e711,1990-03-28,Réglementaire,5,1,9,3,R5193,inversion R5195
code_de_la_santé_publique,9b7e711,1990-03-28,Réglementaire,5,2,0,8,R5208,inversion R5213
code_de_la_santé_publique,625a348,1990-09-29,Réglementaire,2,0,0,1,R2001,inversion R2011
code_de_la_santé_publique,625a348,1990-09-29,Réglementaire,2,0,0,2,R2002,inversion R2007
code_de_la_santé_publique,625a348,1990-09-29,Réglementaire,2,0,0,3,R2003,inversion R2005
code_de_la_santé_publique,625a348,1990-09-29,Réglementaire,2,0,1,5,R2015,inversion R2016
code_de_la_santé_publique,625a348,1990-09-29,Réglementaire,2,0,1,2,R2012,inversion R2015
code_de_la_santé_publique,625a348,1990-09-29,Réglementaire,2,0,1,3,R2013,inversion R2018
code_de_la_santé_publique,625a348,1990-09-29,Réglementaire,2,0,3,0,R2030,inversion R2031
code_de_la_santé_publique,625a348,1990-09-29,Réglementaire,2,0,2,3,R2023,inversion R2030
code_de_la_santé_publique,625a348,1990-09-29,Réglementaire,2,0,2,4,R2024,inversion R2026
code_de_la_santé_publique,625a348,1990-09-29,Réglementaire,2,0,2,1,R2021,inversion R2024
code_de_la_santé_publique,625a348,1990-09-29,Réglementaire,2,0,2,7,R2027,inversion R2028
code_de_la_santé_publique,625a348,1990-09-29,Réglementaire,2,0,2,5,R2025,inversion R2027
code_de_la_santé_publique,625a348,1990-09-29,Réglementaire,2,0,4,4,R2044,inversion R2046
code_de_la_santé_publique,625a348,1990-09-29,Réglementaire,2,0,4,2,R2042,inversion R2044
code_de_la_santé_publique,625a348,1990-09-29,Réglementaire,2,0,3,8,R2038,inversion R2042
code_de_la_santé_publique,625a348,1990-09-29,Réglementaire,2,0,3,7,R2037,inversion R2038
code_de_la_santé_publique,625a348,1990-09-29,Réglementaire,2,0,3,3,R2033,inversion R2037
code_de_la_santé_publique,625a348,1990-09-29,Réglementaire,2,0,3,2,R2032,inversion R2034
code_de_la_santé_publique,625a348,1990-09-29,Réglementaire,2,0,3,5,R2035,inversion R2036
code_de_la_santé_publique,625a348,1990-09-29,Réglementaire,5,1,2,0,R5120,inversion R5125
code_de_la_santé_publique,33b55ec,1990-10-06,Réglementaire,5,2,7,4,R5274,inversion R5278
code_de_la_santé_publique,33b55ec,1990-10-06,Réglementaire,5,2,7,6,R5276,inversion R5277
code_de_la_santé_publique,33b55ec,1990-10-06,Réglementaire,5,2,8,3,R5283,inversion R5287
code_de_la_santé_publique,33b55ec,1990-10-06,Réglementaire,5,2,8,1,R5281,inversion R5283
code_de_la_santé_publique,33b55ec,1990-10-06,Réglementaire,5,2,8,4,R5284,inversion R5285
code_de_la_santé_publique,33b55ec,1990-10-06,Réglementaire,5,2,8,2,R5282,inversion R5284
code_de_la_santé_publique,33b55ec,1990-10-06,Réglementaire,5,2,8,0,R5280,inversion R5282
code_de_la_santé_publique,33b55ec,1990-10-06,Réglementaire,5,2,7,9,R5279,inversion R5280
code_de_la_santé_publique,33b55ec,1990-10-06,Réglementaire,5,2,7,2,R5272,inversion R5279
code_de_la_santé_publique,cc19564,1991-01-20,Législative,NA,5,1,0,L510-8-1,inversion L510-8 bis
code_de_la_santé_publique,cc19564,1991-01-20,Législative,NA,5,1,0,L510-9,inversion L510-9-1
code_de_la_santé_publique,52bf49b,1991-05-16,Réglementaire,2,0,4,7,R2047,inversion R2048
code_de_la_santé_publique,52bf49b,1991-05-16,Réglementaire,2,0,5,1,R2051,inversion R2052
code_de_la_santé_publique,677beda,1991-08-02,Législative,NA,7,1,4,L714-17,inversion L764
code_de_la_santé_publique,92a88fa,1992-01-04,Réglementaire,NA,7,1,2,R712-1,inversion R5273
code_de_la_santé_publique,92a88fa,1992-01-04,Réglementaire,NA,7,1,2,D712-2,inversion R712-47
code_de_la_santé_publique,92a88fa,1992-01-04,Réglementaire,NA,7,1,2,D712-1,inversion D712-16
code_de_la_santé_publique,d2dbdae,1992-03-05,Réglementaire,NA,7,1,1,D711-6-1,inversion R712-47
code_de_la_santé_publique,d2dbdae,1992-03-05,Réglementaire,NA,7,1,1,D711-16-1,inversion D712-16
code_de_la_santé_publique,efd5970,1992-03-27,Réglementaire,NA,7,1,1,R711-6-1,inversion R5273
code_de_la_santé_publique,efd5970,1992-03-27,Réglementaire,NA,7,1,4,R714-1-2,inversion R714-1-3
code_de_la_santé_publique,23ab12f,1992-04-01,Réglementaire,NA,7,1,0,R710-2-1,inversion R5273
code_de_la_santé_publique,e684dc4,1992-09-10,Réglementaire,5,1,5,2,R5152,inversion R5158
code_de_la_santé_publique,e684dc4,1992-09-10,Réglementaire,5,1,8,6,R5186,inversion R5188
code_de_la_santé_publique,e684dc4,1992-09-10,Réglementaire,5,2,0,1,R5201-1,inversion R5203
code_de_la_santé_publique,e684dc4,1992-09-10,Réglementaire,5,2,1,2,R5212,inversion R5213
code_de_la_santé_publique,98d9505,1992-12-11,Législative,NA,5,9,5,L595-1,inversion L625 Bis
code_de_la_santé_publique,a43a7b2,1992-12-30,Réglementaire,NA,7,1,2,D712-13-2,inversion D712-39
code_de_la_santé_publique,4124283,1993-01-01,Réglementaire,NA,3,5,5,R355-28-1,inversion R2053
code_de_la_santé_publique,01928f9,1993-03-09,Réglementaire,5,0,8,9,R5089-1,inversion R5144-11
code_de_la_santé_publique,1d6e32d,1993-08-07,Réglementaire,5,0,0,4,R5004,inversion R5005
code_de_la_santé_publique,1d6e32d,1993-08-07,Réglementaire,5,0,2,0,R*5020,inversion R*5028
code_de_la_santé_publique,1d6e32d,1993-08-07,Réglementaire,5,0,4,0,R*5040,inversion R*5041
code_de_la_santé_publique,1d6e32d,1993-08-07,Réglementaire,5,0,5,7,R5057,inversion R5059
code_de_la_santé_publique,1d6e32d,1993-08-07,Réglementaire,5,0,5,6,R5056-1,inversion R5058
code_de_la_santé_publique,1d6e32d,1993-08-07,Réglementaire,5,0,6,7,R5067,inversion R5068
code_de_la_santé_publique,1d6e32d,1993-08-07,Réglementaire,5,0,6,4,R5064,inversion R5066
code_de_la_santé_publique,1d6e32d,1993-08-07,Réglementaire,5,0,6,5,R5065,inversion R5069
code_de_la_santé_publique,1d6e32d,1993-08-07,Réglementaire,5,0,6,0,R5060,inversion R5070
code_de_la_santé_publique,1d6e32d,1993-08-07,Réglementaire,5,1,1,0,R5110,inversion R5111
code_de_la_santé_publique,1d6e32d,1993-08-07,Réglementaire,5,1,4,0,R5140-2,inversion R5141-1
code_de_la_santé_publique,1d6e32d,1993-08-07,Réglementaire,5,1,8,7,R5187-1,inversion R5188
code_de_la_santé_publique,1d6e32d,1993-08-07,Réglementaire,5,2,3,2,R5232,inversion R5236
code_de_la_santé_publique,a222bfb,1994-01-09,Réglementaire,5,0,0,0,R5000,inversion R5013 bis
code_de_la_santé_publique,a222bfb,1994-01-09,Réglementaire,5,1,2,4,R5124,inversion R5127
code_de_la_santé_publique,a222bfb,1994-01-09,Réglementaire,5,1,2,4,R5124-1,inversion R5125
code_de_la_santé_publique,a222bfb,1994-01-09,Réglementaire,5,1,2,8,R5128,inversion R5129
code_de_la_santé_publique,a222bfb,1994-01-09,Réglementaire,5,1,3,5,R5135,inversion R5136
code_de_la_santé_publique,a222bfb,1994-01-09,Réglementaire,5,1,3,5,R5135-2,inversion R5139-1
code_de_la_santé_publique,a222bfb,1994-01-09,Réglementaire,5,1,3,5,R5135-3,inversion R5136-2
code_de_la_santé_publique,a222bfb,1994-01-09,Réglementaire,5,1,4,3,R5143-6,inversion R5144
code_de_la_santé_publique,a222bfb,1994-01-09,Réglementaire,5,1,4,3,R5143-4,inversion R5143-7
code_de_la_santé_publique,2215b2e,1994-01-11,Réglementaire,5,1,5,3,R5153-1,inversion R5159
code_de_la_santé_publique,8b350d7,1994-01-26,Réglementaire,NA,6,6,6,R666-12-1,inversion R5280
code_de_la_santé_publique,0af0401,1994-02-11,Législative,NA,6,1,7,L617-12,inversion L617-17
code_de_la_santé_publique,75901b2,1994-06-25,Réglementaire,5,1,4,2,R5142-11,inversion R5143-5
code_de_la_santé_publique,92adfbc,1994-07-22,Réglementaire,NA,6,6,6,D666-3-1,inversion R716-9-1
code_de_la_santé_publique,30041e6,1994-10-11,Réglementaire,NA,6,6,6,R666-12-17,inversion R669-5
code_de_la_santé_publique,350db61,1995-03-04,Réglementaire,NA,1,4,5,R145-6,inversion R145-7
code_de_la_santé_publique,350db61,1995-03-04,Réglementaire,NA,7,1,6,R716-3-1,inversion R716-13
code_de_la_santé_publique,536b4ab,1995-03-16,Réglementaire,5,0,1,5,R5015-2,inversion R5089
code_de_la_santé_publique,e9d0b46,1995-03-17,Réglementaire,5,2,7,7,R5277-1,inversion R5279
code_de_la_santé_publique,e9d0b46,1995-03-17,Réglementaire,NA,6,6,5,R665-1,inversion R5280
code_de_la_santé_publique,ea6cdff,1995-05-10,Réglementaire,NA,7,1,2,D712-63,inversion D712-65
code_de_la_santé_publique,78f574d,1996-06-16,Réglementaire,5,0,5,1,R5051,inversion R5052-3
code_de_la_santé_publique,78f574d,1996-06-16,Réglementaire,5,0,5,4,R5054,inversion R5055-4
code_de_la_santé_publique,7e9a466,1996-09-07,Réglementaire,NA,2,1,5,R215-1,inversion R2053
code_de_la_santé_publique,64f974a,1996-10-16,Réglementaire,5,1,0,8,R5108,inversion R5109
code_de_la_santé_publique,56ad1c4,1997-05-16,Réglementaire,5,1,4,7,R5147,inversion R5148
code_de_la_santé_publique,f9f5d40,1997-05-22,Réglementaire,5,1,1,0,R5110-1,inversion R5112-1
code_de_la_santé_publique,f9f5d40,1997-05-22,Réglementaire,5,2,6,3,R5263,inversion R5265
code_de_la_santé_publique,adeb30b,1997-10-02,Réglementaire,2,0,0,5,R2005,inversion R2011-1
code_de_la_santé_publique,adeb30b,1997-10-02,Réglementaire,2,0,0,7,R2007,inversion R2008
code_de_la_santé_publique,adeb30b,1997-10-02,Réglementaire,2,0,1,4,R2014,inversion R2018
code_de_la_santé_publique,adeb30b,1997-10-02,Réglementaire,2,0,1,8,R2018-1,inversion R2019
code_de_la_santé_publique,adeb30b,1997-10-02,Réglementaire,2,0,3,4,R2034,inversion R2035
code_de_la_santé_publique,182aaf8,1997-10-07,Réglementaire,5,0,1,7,R*5017,inversion R5018
code_de_la_santé_publique,182aaf8,1997-10-07,Réglementaire,5,0,2,2,R5022,inversion R*5023
code_de_la_santé_publique,182aaf8,1997-10-07,Réglementaire,5,0,3,1,R5031,inversion R5037
code_de_la_santé_publique,182aaf8,1997-10-07,Réglementaire,5,0,4,0,R5040,inversion R5041
code_de_la_santé_publique,182aaf8,1997-10-07,Réglementaire,5,0,4,2,R5042,inversion R5043
code_de_la_santé_publique,f5fb01a,1998-01-30,Réglementaire,5,1,3,7,R5137,inversion R5139
code_de_la_santé_publique,f5fb01a,1998-01-30,Réglementaire,5,1,4,3,R5143-26,inversion R5144
code_de_la_santé_publique,f5fb01a,1998-01-30,Réglementaire,5,1,4,2,R5142-20,inversion R5143-22
code_de_la_santé_publique,923c08c,1998-02-13,Réglementaire,5,0,0,8,R5008,inversion R5009
code_de_la_santé_publique,923c08c,1998-02-13,Réglementaire,5,0,1,1,R5011,inversion R5012
code_de_la_santé_publique,923c08c,1998-02-13,Réglementaire,5,1,0,8,R5108-1,inversion R5109
code_de_la_santé_publique,923c08c,1998-02-13,Réglementaire,5,1,3,6,R5136,inversion R5139
code_de_la_santé_publique,401d785,1998-07-11,Réglementaire,5,1,4,2,R5142-12,inversion R5143-9
code_de_la_santé_publique,a7b3cde,1998-09-04,Législative,NA,6,7,7,L677,inversion L678-2
code_de_la_santé_publique,31a1c4c,1999-03-05,Réglementaire,2,0,2,6,R2026,inversion R2027
code_de_la_santé_publique,31a1c4c,1999-03-05,Réglementaire,5,0,0,2,R5002-1,inversion R5003
code_de_la_santé_publique,31a1c4c,1999-03-05,Réglementaire,5,0,2,5,R5025,inversion R5028
code_de_la_santé_publique,31a1c4c,1999-03-05,Réglementaire,5,0,5,8,R5058,inversion R5059
code_de_la_santé_publique,31a1c4c,1999-03-05,Réglementaire,5,0,8,2,R5082,inversion R5085
code_de_la_santé_publique,31a1c4c,1999-03-05,Réglementaire,5,1,7,7,R5177,inversion R5178
code_de_la_santé_publique,73ab2fe,1999-04-01,Réglementaire,5,1,8,6,R5186-1,inversion R5188
code_de_la_santé_publique,7f5a4df,1999-05-13,Réglementaire,NA,NA,NA,NA,D11-1,inversion R794-30
code_de_la_santé_publique,9cc49eb,1999-06-10,Législative,NA,NA,NA,NA,L1,inversion L1C
code_de_la_santé_publique,9ac4552,1999-07-28,Législative,NA,3,5,6,L356,doublon
code_de_la_santé_publique,aefca97,2000-06-22,Législative,1,3,3,3,L1333-6,inversion L1333-8
code_de_la_santé_publique,aefca97,2000-06-22,Législative,1,3,3,3,L1333-3,inversion L1333-10
code_de_la_santé_publique,aefca97,2000-06-22,Législative,1,3,3,3,L1333-11,inversion L1333-12
code_de_la_santé_publique,aefca97,2000-06-22,Législative,1,3,3,3,L1333-5,inversion L1333-11
code_de_la_santé_publique,aefca97,2000-06-22,Législative,1,4,1,3,L1413-1,inversion L1413-13
code_de_la_santé_publique,aefca97,2000-06-22,Législative,4,1,1,2,L4112-6,inversion L4112-7
code_de_la_santé_publique,aefca97,2000-06-22,Législative,4,2,2,2,L4222-7,inversion L4222-9
code_de_la_santé_publique,aefca97,2000-06-22,Législative,5,1,2,5,L5125-22,inversion L5125-32
code_de_la_santé_publique,aefca97,2000-06-22,Législative,5,4,6,1,L5461-1,inversion L5461-2
code_de_la_santé_publique,aefca97,2000-06-22,Législative,5,4,6,2,L5462-1,inversion L5462-2
code_de_la_santé_publique,aefca97,2000-06-22,Législative,6,1,1,6,L6116-1,inversion L6116-5
code_de_la_santé_publique,aefca97,2000-06-22,Législative,6,2,1,1,L6211-5,inversion L6211-7
code_de_la_santé_publique,aefca97,2000-06-22,Législative,NA,NA,NA,NA,L44-4,inversion L6432-2
code_de_la_santé_publique,aefca97,2000-06-22,Réglementaire,5,1,5,6,R5156,inversion R5158
code_de_la_santé_publique,7f263af,2000-08-06,Réglementaire,NA,3,5,5,D355-23,inversion D2001
code_de_la_santé_publique,c9c3810,2000-12-14,Législative,1,3,3,6,L1336-4,doublon
code_de_la_santé_publique,7d8dc3d,2000-12-23,Réglementaire,NA,NA,NA,NA,R11-1,inversion R1423-10
code_de_la_santé_publique,f746611,2000-12-30,Réglementaire,5,0,9,1,R5091-9,inversion R5098-2
code_de_la_santé_publique,f746611,2000-12-30,Réglementaire,5,1,0,4,R5104-8,inversion R5142-29
code_de_la_santé_publique,d41298f,2001-03-03,Législative,5,4,6,1,L5461-2,inversion L5463-2
code_de_la_santé_publique,144f5be,2001-03-31,Législative,1,3,3,3,L1333-16,inversion L1333-18
code_de_la_santé_publique,ec7d924,2001-05-10,Législative,1,3,3,1,L1331-1,inversion L1336-4
code_de_la_santé_publique,c076b18,2001-06-22,Réglementaire,5,0,1,3,R*5013-1,inversion R5013 bis
code_de_la_santé_publique,9122327,2001-07-13,Législative,1,5,1,7,L1517-2,inversion L1518-2
code_de_la_santé_publique,9122327,2001-07-13,Législative,3,8,1,1,L3811-1,inversion L3819-21
code_de_la_santé_publique,eca5394,2001-10-06,Réglementaire,2,0,3,7,R2037-1,inversion R2038
code_de_la_santé_publique,5c48be5,2001-12-26,Législative,5,1,2,3,L5123-5,doublon
code_de_la_santé_publique,4757c4d,2002-03-05,Législative,4,3,9,3,L4393-8,inversion L4393-10
code_de_la_santé_publique,4757c4d,2002-03-05,Législative,6,1,2,1,L6121-12,doublon
code_de_la_santé_publique,4757c4d,2002-03-05,Réglementaire,5,0,0,9,R5009,inversion R5011
code_de_la_santé_publique,08adc32,2002-04-30,Réglementaire,NA,7,9,5,R795-1,inversion R795-18
code_de_la_santé_publique,11b3968,2002-09-25,Réglementaire,NA,7,1,2,D712-142,inversion D765-6
code_de_la_santé_publique,1cf7534,2002-11-21,Réglementaire,NA,7,1,4,R714-5-1,inversion R714-7
code_de_la_santé_publique,ca07bdd,2003-03-22,Réglementaire,5,0,6,3,R5063,inversion R5068
code_de_la_santé_publique,9ee3ce2,2003-05-27,Législative,NA,4,6,0,L460,inversion L6432-2
code_de_la_santé_publique,9ee3ce2,2003-05-27,Réglementaire,1,1,4,2,R1142-52,inversion R1142-53
code_de_la_santé_publique,9ee3ce2,2003-05-27,Réglementaire,1,1,4,2,R1142-50,inversion R1142-52
code_de_la_santé_publique,9ee3ce2,2003-05-27,Réglementaire,1,1,4,2,R1142-51,inversion R1142-54
code_de_la_santé_publique,9ee3ce2,2003-05-27,Réglementaire,1,2,4,5,R1245-1,inversion R1245-3
code_de_la_santé_publique,9ee3ce2,2003-05-27,Réglementaire,1,2,4,5,R1245-8,inversion R1245-11
code_de_la_santé_publique,9ee3ce2,2003-05-27,Réglementaire,1,3,2,3,R1323-5,inversion R1323-14
code_de_la_santé_publique,9ee3ce2,2003-05-27,Réglementaire,1,3,2,3,R1323-4,inversion R1323-22
code_de_la_santé_publique,9ee3ce2,2003-05-27,Réglementaire,1,3,3,3,R1333-83,inversion R1333-88
code_de_la_santé_publique,9ee3ce2,2003-05-27,Réglementaire,1,3,3,4,R1334-14,inversion R1334-22
code_de_la_santé_publique,9ee3ce2,2003-05-27,Réglementaire,1,3,3,5,R1335-3-1,inversion R1335-14
code_de_la_santé_publique,9ee3ce2,2003-05-27,Réglementaire,1,3,3,6,R1336-2,inversion R1336-5
code_de_la_santé_publique,9ee3ce2,2003-05-27,Réglementaire,1,4,1,3,R1413-13,inversion R1413-14
code_de_la_santé_publique,9ee3ce2,2003-05-27,Réglementaire,1,4,1,3,R1413-15,inversion R1413-18
code_de_la_santé_publique,9ee3ce2,2003-05-27,Réglementaire,2,3,2,3,R2323-2,inversion R2323-4
code_de_la_santé_publique,9ee3ce2,2003-05-27,Réglementaire,3,1,1,5,R3115-6,inversion R3115-7
code_de_la_santé_publique,9ee3ce2,2003-05-27,Réglementaire,3,1,2,2,R3122-8,inversion R3122-17
code_de_la_santé_publique,9ee3ce2,2003-05-27,Réglementaire,3,1,2,2,R3122-20,inversion R3122-30
code_de_la_santé_publique,9ee3ce2,2003-05-27,Réglementaire,3,1,2,2,R3122-18,inversion R3122-22
